seat_id,x,y,z
right_seats.630,44.9384,79.8362,13.8873
left_seats.631,44.9384,-2.5649,13.0666
right_seats.631,44.9384,80.6211,14.2977
left_seats.632,44.9384,-3.3498,13.477
right_seats.632,44.9384,81.4061,14.708
left_seats.633,44.9384,-4.1348,13.8873
right_seats.633,44.9384,82.191,15.1184
left_seats.634,44.9384,-4.9197,14.2977
right_seats.634,44.9384,82.9759,15.5287
left_seats.635,44.9384,-5.7046,14.708
right_seats.635,44.9384,83.7609,15.9391
left_seats.636,44.9384,-6.4896,15.1184
right_seats.636,44.9384,84.5458,16.3494
left_seats.637,44.9384,-7.2745,15.5287
right_seats.637,44.9384,85.3307,16.7598
left_seats.638,44.9384,-8.0594,15.9391
right_seats.638,45.4105,78.2663,13.0666
left_seats.639,44.9384,-8.8444,16.3494
right_seats.639,45.4105,79.0513,13.477
left_seats.640,44.9384,-9.6293,16.7598
right_seats.640,45.4105,79.8362,13.8873
left_seats.641,45.4105,-2.5649,13.0666
right_seats.641,45.4105,80.6211,14.2977
left_seats.642,45.4105,-3.3498,13.477
right_seats.642,45.4105,81.4061,14.708
left_seats.643,45.4105,-4.1348,13.8873
right_seats.643,45.4105,82.191,15.1184
left_seats.644,45.4105,-4.9197,14.2977
right_seats.644,45.4105,82.9759,15.5287
left_seats.645,45.4105,-5.7046,14.708
right_seats.645,45.4105,83.7609,15.9391
left_seats.646,45.4105,-6.4896,15.1184
right_seats.646,45.4105,84.5458,16.3494
left_seats.647,45.4105,-7.2745,15.5287
right_seats.647,45.4105,85.3307,16.7598
left_seats.648,45.4105,-8.0594,15.9391
right_seats.648,45.8825,78.2663,13.0666
left_seats.649,45.4105,-8.8444,16.3494
right_seats.649,45.8825,79.0513,13.477
left_seats.650,45.4105,-9.6293,16.7598
right_seats.650,45.8825,79.8362,13.8873
left_seats.651,45.8826,-2.5649,13.0666
right_seats.651,45.8825,80.6211,14.2977
left_seats.652,45.8826,-3.3498,13.477
right_seats.652,45.8825,81.4061,14.708
left_seats.653,45.8826,-4.1348,13.8873
right_seats.653,45.8825,82.191,15.1184
left_seats.654,45.8826,-4.9197,14.2977
right_seats.654,45.8825,82.9759,15.5287
left_seats.655,45.8826,-5.7046,14.708
right_seats.655,45.8825,83.7609,15.9391
left_seats.656,45.8826,-6.4896,15.1184
right_seats.656,45.8825,84.5458,16.3494
left_seats.657,45.8826,-7.2745,15.5287
right_seats.657,45.8825,85.3307,16.7598
left_seats.658,45.8826,-8.0594,15.9391
right_seats.658,46.3546,78.2663,13.0666
left_seats.659,45.8826,-8.8444,16.3494
right_seats.659,46.3546,79.0513,13.477
left_seats.660,45.8826,-9.6293,16.7598
right_seats.660,46.3546,79.8362,13.8873
left_seats.661,46.3547,-2.5649,13.0666
right_seats.661,46.3546,80.6211,14.2977
left_seats.662,46.3547,-3.3498,13.477
right_seats.662,46.3546,81.4061,14.708
left_seats.663,46.3547,-4.1348,13.8873
right_seats.663,46.3546,82.191,15.1184
left_seats.664,46.3547,-4.9197,14.2977
right_seats.664,46.3546,82.9759,15.5287
left_seats.665,46.3547,-5.7046,14.708
right_seats.665,46.3546,83.7609,15.9391
left_seats.666,46.3547,-6.4896,15.1184
right_seats.666,46.3546,84.5458,16.3494
left_seats.667,46.3547,-7.2745,15.5287
right_seats.667,46.3546,85.3307,16.7598
left_seats.668,46.3547,-8.0594,15.9391
right_seats.668,46.8267,78.2663,13.0666
left_seats.669,46.3547,-8.8444,16.3494
right_seats.669,46.8267,79.0513,13.477
left_seats.670,46.3547,-9.6293,16.7598
right_seats.670,46.8267,79.8362,13.8873
left_seats.671,46.8267,-2.5649,13.0666
right_seats.671,46.8267,80.6211,14.2977
left_seats.672,46.8267,-3.3498,13.477
right_seats.672,46.8267,81.4061,14.708
left_seats.673,46.8267,-4.1348,13.8873
right_seats.673,46.8267,82.191,15.1184
left_seats.674,46.8267,-4.9197,14.2977
right_seats.674,46.8267,82.9759,15.5287
left_seats.675,46.8267,-5.7046,14.708
right_seats.675,46.8267,83.7609,15.9391
left_seats.676,46.8267,-6.4896,15.1184
right_seats.676,46.8267,84.5458,16.3494
left_seats.677,46.8267,-7.2745,15.5287
right_seats.677,46.8267,85.3307,16.7598
left_seats.678,46.8267,-8.0594,15.9391
right_seats.678,47.2988,78.2663,13.0666
left_seats.679,46.8267,-8.8444,16.3494
right_seats.679,47.2988,79.0513,13.477
left_seats.680,46.8267,-9.6293,16.7598
right_seats.680,47.2988,79.8362,13.8873
left_seats.681,47.2988,-2.5649,13.0666
right_seats.681,47.2988,80.6211,14.2977
left_seats.682,47.2988,-3.3498,13.477
right_seats.682,47.2988,81.4061,14.708
left_seats.683,47.2988,-4.1348,13.8873
right_seats.683,47.2988,82.191,15.1184
left_seats.684,47.2988,-4.9197,14.2977
right_seats.684,47.2988,82.9759,15.5287
left_seats.685,47.2988,-5.7046,14.708
right_seats.685,47.2988,83.7609,15.9391
left_seats.686,47.2988,-6.4896,15.1184
right_seats.686,47.2988,84.5458,16.3494
left_seats.687,47.2988,-7.2745,15.5287
right_seats.687,47.2988,85.3307,16.7598
left_seats.688,47.2988,-8.0594,15.9391
right_seats.688,47.7709,78.2663,13.0666
left_seats.689,47.2988,-8.8444,16.3494
right_seats.689,47.7709,79.0513,13.477
left_seats.690,47.2988,-9.6293,16.7598
right_seats.690,47.7709,79.8362,13.8873
left_seats.691,47.7709,-2.5649,13.0666
right_seats.691,47.7709,80.6211,14.2977
left_seats.692,47.7709,-3.3498,13.477
right_seats.692,47.7709,81.4061,14.708
left_seats.693,47.7709,-4.1348,13.8873
right_seats.693,47.7709,82.191,15.1184
left_seats.694,47.7709,-4.9197,14.2977
right_seats.694,47.7709,82.9759,15.5287
left_seats.695,47.7709,-5.7046,14.708
right_seats.695,47.7709,83.7609,15.9391
left_seats.696,47.7709,-6.4896,15.1184
right_seats.696,47.7709,84.5458,16.3494
left_seats.697,47.7709,-7.2745,15.5287
right_seats.697,47.7709,85.3307,16.7598
left_seats.698,47.7709,-8.0594,15.9391
right_seats.698,48.243,78.2663,13.0666
left_seats.699,47.7709,-8.8444,16.3494
right_seats.699,48.243,79.0513,13.477
left_seats.700,47.7709,-9.6293,16.7598
right_seats.700,48.243,79.8362,13.8873
left_seats.701,48.243,-2.5649,13.0666
right_seats.701,48.243,80.6211,14.2977
left_seats.702,48.243,-3.3498,13.477
right_seats.702,48.243,81.4061,14.708
left_seats.703,48.243,-4.1348,13.8873
right_seats.703,48.243,82.191,15.1184
left_seats.704,48.243,-4.9197,14.2977
right_seats.704,48.243,82.9759,15.5287
left_seats.705,48.243,-5.7046,14.708
right_seats.705,48.243,83.7609,15.9391
left_seats.706,48.243,-6.4896,15.1184
right_seats.706,48.243,84.5458,16.3494
left_seats.707,48.243,-7.2745,15.5287
right_seats.707,48.243,85.3307,16.7598
left_seats.708,48.243,-8.0594,15.9391
right_seats.708,48.7151,78.2663,13.0666
left_seats.709,48.243,-8.8444,16.3494
right_seats.709,48.7151,79.0513,13.477
left_seats.710,48.243,-9.6293,16.7598
right_seats.710,48.7151,79.8362,13.8873
left_seats.711,48.7151,-2.5649,13.0666
right_seats.711,48.7151,80.6211,14.2977
left_seats.712,48.7151,-3.3498,13.477
right_seats.712,48.7151,81.4061,14.708
left_seats.713,48.7151,-4.1348,13.8873
right_seats.713,48.7151,82.191,15.1184
left_seats.714,48.7151,-4.9197,14.2977
right_seats.714,48.7151,82.9759,15.5287
left_seats.715,48.7151,-5.7046,14.708
right_seats.715,48.7151,83.7609,15.9391
left_seats.716,48.7151,-6.4896,15.1184
right_seats.716,48.7151,84.5458,16.3494
left_seats.717,48.7151,-7.2745,15.5287
right_seats.717,48.7151,85.3307,16.7598
left_seats.718,48.7151,-8.0594,15.9391
right_seats.718,49.1872,78.2663,13.0666
left_seats.719,48.7151,-8.8444,16.3494
right_seats.719,49.1872,79.0513,13.477
left_seats.720,48.7151,-9.6293,16.7598
right_seats.720,49.1872,79.8362,13.8873
left_seats.721,49.1872,-2.5649,13.0666
right_seats.721,49.1872,80.6211,14.2977
left_seats.722,49.1872,-3.3498,13.477
right_seats.722,49.1872,81.4061,14.708
left_seats.723,49.1872,-4.1348,13.8873
right_seats.723,49.1872,82.191,15.1184
left_seats.724,49.1872,-4.9197,14.2977
right_seats.724,49.1872,82.9759,15.5287
left_seats.725,49.1872,-5.7046,14.708
right_seats.725,49.1872,83.7609,15.9391
left_seats.726,49.1872,-6.4896,15.1184
right_seats.726,49.1872,84.5458,16.3494
left_seats.727,49.1872,-7.2745,15.5287
right_seats.727,49.1872,85.3307,16.7598
left_seats.728,49.1872,-8.0594,15.9391
right_seats.728,49.6593,78.2663,13.0666
left_seats.729,49.1872,-8.8444,16.3494
right_seats.729,49.6593,79.0513,13.477
left_seats.730,49.1872,-9.6293,16.7598
right_seats.730,49.6593,79.8362,13.8873
left_seats.731,49.6593,-2.5649,13.0666
right_seats.731,49.6593,80.6211,14.2977
left_seats.732,49.6593,-3.3498,13.477
right_seats.732,49.6593,81.4061,14.708
left_seats.733,49.6593,-4.1348,13.8873
right_seats.733,49.6593,82.191,15.1184
left_seats.734,49.6593,-4.9197,14.2977
right_seats.734,49.6593,82.9759,15.5287
left_seats.735,49.6593,-5.7046,14.708
right_seats.735,49.6593,83.7609,15.9391
left_seats.736,49.6593,-6.4896,15.1184
right_seats.736,49.6593,84.5458,16.3494
left_seats.737,49.6593,-7.2745,15.5287
right_seats.737,49.6593,85.3307,16.7598
left_seats.738,49.6593,-8.0594,15.9391
right_seats.738,50.1313,78.2663,13.0666
left_seats.739,49.6593,-8.8444,16.3494
right_seats.739,50.1313,79.0513,13.477
left_seats.740,49.6593,-9.6293,16.7598
right_seats.740,50.1313,79.8362,13.8873
left_seats.741,50.1314,-2.5649,13.0666
right_seats.741,50.1313,80.6211,14.2977
left_seats.742,50.1314,-3.3498,13.477
right_seats.742,50.1313,81.4061,14.708
left_seats.743,50.1314,-4.1348,13.8873
right_seats.743,50.1313,82.191,15.1184
left_seats.744,50.1314,-4.9197,14.2977
right_seats.744,50.1313,82.9759,15.5287
left_seats.745,50.1314,-5.7046,14.708
right_seats.745,50.1313,83.7609,15.9391
left_seats.746,50.1314,-6.4896,15.1184
right_seats.746,50.1313,84.5458,16.3494
left_seats.747,50.1314,-7.2745,15.5287
right_seats.747,50.1313,85.3307,16.7598
left_seats.748,50.1314,-8.0594,15.9391
right_seats.748,50.6034,78.2663,13.0666
left_seats.749,50.1314,-8.8444,16.3494
right_seats.749,50.6034,79.0513,13.477
left_seats.750,50.1314,-9.6293,16.7598
right_seats.750,50.6034,79.8362,13.8873
left_seats.751,50.6035,-2.5649,13.0666
right_seats.751,50.6034,80.6211,14.2977
left_seats.752,50.6035,-3.3498,13.477
right_seats.752,50.6034,81.4061,14.708
left_seats.753,50.6035,-4.1348,13.8873
right_seats.753,50.6034,82.191,15.1184
left_seats.754,50.6035,-4.9197,14.2977
right_seats.754,50.6034,82.9759,15.5287
left_seats.755,50.6035,-5.7046,14.708
right_seats.755,50.6034,83.7609,15.9391
left_seats.756,50.6035,-6.4896,15.1184
right_seats.756,50.6034,84.5458,16.3494
left_seats.757,50.6035,-7.2745,15.5287
right_seats.757,50.6034,85.3307,16.7598
left_seats.758,50.6035,-8.0594,15.9391
right_seats.758,51.0755,78.2663,13.0666
left_seats.759,50.6035,-8.8444,16.3494
right_seats.759,51.0755,79.0513,13.477
left_seats.760,50.6035,-9.6293,16.7598
right_seats.760,51.0755,79.8362,13.8873
left_seats.761,51.0755,-2.5649,13.0666
right_seats.761,51.0755,80.6211,14.2977
left_seats.762,51.0755,-3.3498,13.477
right_seats.762,51.0755,81.4061,14.708
left_seats.763,51.0755,-4.1348,13.8873
right_seats.763,51.0755,82.191,15.1184
left_seats.764,51.0755,-4.9197,14.2977
right_seats.764,51.0755,82.9759,15.5287
left_seats.765,51.0755,-5.7046,14.708
right_seats.765,51.0755,83.7609,15.9391
left_seats.766,51.0755,-6.4896,15.1184
right_seats.766,51.0755,84.5458,16.3494
left_seats.767,51.0755,-7.2745,15.5287
right_seats.767,51.0755,85.3307,16.7598
left_seats.768,51.0755,-8.0594,15.9391
right_seats.768,51.5476,78.2663,13.0666
left_seats.769,51.0755,-8.8444,16.3494
right_seats.769,51.5476,79.0513,13.477
left_seats.770,51.0755,-9.6293,16.7598
right_seats.770,51.5476,79.8362,13.8873
left_seats.771,51.5476,-2.5649,13.0666
right_seats.771,51.5476,80.6211,14.2977
left_seats.772,51.5476,-3.3498,13.477
right_seats.772,51.5476,81.4061,14.708
left_seats.773,51.5476,-4.1348,13.8873
right_seats.773,51.5476,82.191,15.1184
left_seats.774,51.5476,-4.9197,14.2977
right_seats.774,51.5476,82.9759,15.5287
left_seats.775,51.5476,-5.7046,14.708
right_seats.775,51.5476,83.7609,15.9391
left_seats.776,51.5476,-6.4896,15.1184
right_seats.776,51.5476,84.5458,16.3494
left_seats.777,51.5476,-7.2745,15.5287
right_seats.777,51.5476,85.3307,16.7598
left_seats.778,51.5476,-8.0594,15.9391
right_seats.778,52.0197,78.2663,13.0666
left_seats.779,51.5476,-8.8444,16.3494
right_seats.779,52.0197,79.0513,13.477
left_seats.780,51.5476,-9.6293,16.7598
right_seats.780,52.0197,79.8362,13.8873
left_seats.781,52.0197,-2.5649,13.0666
right_seats.781,52.0197,80.6211,14.2977
left_seats.782,52.0197,-3.3498,13.477
right_seats.782,52.0197,81.4061,14.708
left_seats.783,52.0197,-4.1348,13.8873
right_seats.783,52.0197,82.191,15.1184
left_seats.784,52.0197,-4.9197,14.2977
right_seats.784,52.0197,82.9759,15.5287
left_seats.785,52.0197,-5.7046,14.708
right_seats.785,52.0197,83.7609,15.9391
left_seats.786,52.0197,-6.4896,15.1184
right_seats.786,52.0197,84.5458,16.3494
left_seats.787,52.0197,-7.2745,15.5287
right_seats.787,52.0197,85.3307,16.7598
left_seats.788,52.0197,-8.0594,15.9391
right_seats.788,52.4918,78.2663,13.0666
left_seats.789,52.0197,-8.8444,16.3494
right_seats.789,52.4918,79.0513,13.477
left_seats.790,52.0197,-9.6293,16.7598
right_seats.790,52.4918,79.8362,13.8873
left_seats.791,52.4918,-2.5649,13.0666
right_seats.791,52.4918,80.6211,14.2977
left_seats.792,52.4918,-3.3498,13.477
right_seats.792,52.4918,81.4061,14.708
left_seats.793,52.4918,-4.1348,13.8873
right_seats.793,52.4918,82.191,15.1184
left_seats.794,52.4918,-4.9197,14.2977
right_seats.794,52.4918,82.9759,15.5287
left_seats.795,52.4918,-5.7046,14.708
right_seats.795,52.4918,83.7609,15.9391
left_seats.796,52.4918,-6.4896,15.1184
right_seats.796,52.4918,84.5458,16.3494
left_seats.797,52.4918,-7.2745,15.5287
right_seats.797,52.4918,85.3307,16.7598
left_seats.798,52.4918,-8.0594,15.9391
right_seats.798,52.9639,78.2663,13.0666
left_seats.799,52.4918,-8.8444,16.3494
right_seats.799,52.9639,79.0513,13.477
left_seats.800,52.4918,-9.6293,16.7598
right_seats.800,52.9639,79.8362,13.8873
left_seats.801,52.9639,-2.5649,13.0666
right_seats.801,52.9639,80.6211,14.2977
left_seats.802,52.9639,-3.3498,13.477
right_seats.802,52.9639,81.4061,14.708
left_seats.803,52.9639,-4.1348,13.8873
right_seats.803,52.9639,82.191,15.1184
left_seats.804,52.9639,-4.9197,14.2977
right_seats.804,52.9639,82.9759,15.5287
left_seats.805,52.9639,-5.7046,14.708
right_seats.805,52.9639,83.7609,15.9391
left_seats.806,52.9639,-6.4896,15.1184
right_seats.806,52.9639,84.5458,16.3494
left_seats.807,52.9639,-7.2745,15.5287
right_seats.807,52.9639,85.3307,16.7598
left_seats.808,52.9639,-8.0594,15.9391
right_seats.808,53.3934,82.9759,15.5287
left_seats.809,52.9639,-8.8444,16.3494
right_seats.809,53.3934,83.7609,15.9391
left_seats.810,52.9639,-9.6293,16.7598
right_seats.810,53.3934,84.5458,16.3494
left_seats.811,53.3935,-7.2745,15.5287
right_seats.811,53.3934,85.3307,16.7598
left_seats.812,53.3935,-8.0594,15.9391
right_seats.812,53.436,78.2663,13.0666
left_seats.813,53.3935,-8.8444,16.3494
right_seats.813,53.436,79.0513,13.477
left_seats.814,53.3935,-9.6293,16.7598
right_seats.814,53.436,79.8362,13.8873
left_seats.815,53.436,-2.5649,13.0666
right_seats.815,53.436,80.6211,14.2977
left_seats.816,53.436,-3.3498,13.477
right_seats.816,53.436,81.4061,14.708
left_seats.817,53.436,-4.1348,13.8873
right_seats.817,53.436,82.191,15.1184
left_seats.818,53.436,-4.9197,14.2977
right_seats.818,54.8522,82.9759,15.5287
left_seats.819,53.436,-5.7046,14.708
right_seats.819,54.8522,83.7609,15.9391
left_seats.820,53.436,-6.4896,15.1184
right_seats.820,54.8522,84.5458,16.3494
left_seats.821,54.8522,-7.2745,15.5287
right_seats.821,54.8522,85.3307,16.7598
left_seats.822,54.8522,-8.0594,15.9391
right_seats.822,55.3243,82.9759,15.5287
left_seats.823,54.8522,-8.8444,16.3494
right_seats.823,55.3243,83.7609,15.9391
left_seats.824,54.8522,-9.6293,16.7598
right_seats.824,55.3243,84.5458,16.3494
left_seats.825,55.3243,-7.2745,15.5287
right_seats.825,55.3243,85.3307,16.7598
left_seats.826,55.3243,-8.0594,15.9391
right_seats.826,55.7964,82.9759,15.5287
left_seats.827,55.3243,-8.8444,16.3494
right_seats.827,55.7964,83.7609,15.9391
left_seats.828,55.3243,-9.6293,16.7598
right_seats.828,55.7964,84.5458,16.3494
left_seats.829,55.7964,-7.2745,15.5287
right_seats.829,55.7964,85.3307,16.7598
left_seats.830,55.7964,-8.0594,15.9391
right_seats.830,56.2685,82.9759,15.5287
left_seats.831,55.7964,-8.8444,16.3494
right_seats.831,56.2685,83.7609,15.9391
left_seats.832,55.7964,-9.6293,16.7598
right_seats.832,56.2685,84.5458,16.3494
left_seats.833,56.2685,-7.2745,15.5287
right_seats.833,56.2685,85.3307,16.7598
left_seats.834,56.2685,-8.0594,15.9391
right_seats.834,56.7406,82.9759,15.5287
left_seats.835,56.2685,-8.8444,16.3494
right_seats.835,56.7406,83.7609,15.9391
left_seats.836,56.2685,-9.6293,16.7598
right_seats.836,56.7406,84.5458,16.3494
left_seats.837,56.7406,-7.2745,15.5287
right_seats.837,56.7406,85.3307,16.7598
left_seats.838,56.7406,-8.0594,15.9391
right_seats.838,57.2127,82.9759,15.5287
left_seats.839,56.7406,-8.8444,16.3494
right_seats.839,57.2127,83.7609,15.9391
left_seats.840,56.7406,-9.6293,16.7598
right_seats.840,57.2127,84.5458,16.3494
left_seats.841,57.2127,-7.2745,15.5287
right_seats.841,57.2127,85.3307,16.7598
left_seats.842,57.2127,-8.0594,15.9391
right_seats.842,57.6848,82.9759,15.5287
left_seats.843,57.2127,-8.8444,16.3494
right_seats.843,57.6848,83.7609,15.9391
left_seats.844,57.2127,-9.6293,16.7598
right_seats.844,57.6848,84.5458,16.3494
left_seats.845,57.6848,-7.2745,15.5287
right_seats.845,57.6848,85.3307,16.7598
left_seats.846,57.6848,-8.0594,15.9391
right_seats.846,58.1568,82.9759,15.5287
left_seats.847,57.6848,-8.8444,16.3494
right_seats.847,58.1568,83.7609,15.9391
left_seats.848,57.6848,-9.6293,16.7598
right_seats.848,58.1568,84.5458,16.3494
left_seats.849,58.1569,-7.2745,15.5287
right_seats.849,58.1568,85.3307,16.7598
left_seats.850,58.1569,-8.0594,15.9391
right_seats.850,58.6289,82.9759,15.5287
left_seats.851,58.1569,-8.8444,16.3494
right_seats.851,58.6289,83.7609,15.9391
left_seats.852,58.1569,-9.6293,16.7598
right_seats.852,58.6289,84.5458,16.3494
left_seats.853,58.629,-7.2745,15.5287
right_seats.853,58.6289,85.3307,16.7598
left_seats.854,58.629,-8.0594,15.9391
right_seats.854,59.101,78.2663,13.0666
left_seats.855,58.629,-8.8444,16.3494
right_seats.855,59.101,79.0513,13.477
left_seats.856,58.629,-9.6293,16.7598
right_seats.856,59.101,79.8362,13.8873
left_seats.857,59.101,-2.5649,13.0666
right_seats.857,59.101,80.6211,14.2977
left_seats.858,59.101,-3.3498,13.477
right_seats.858,59.101,81.4061,14.708
left_seats.859,59.101,-4.1348,13.8873
right_seats.859,59.101,82.191,15.1184
left_seats.860,59.101,-4.9197,14.2977
right_seats.860,59.101,82.9759,15.5287
left_seats.861,59.101,-5.7046,14.708
right_seats.861,59.101,83.7609,15.9391
left_seats.862,59.101,-6.4896,15.1184
right_seats.862,59.101,84.5458,16.3494
left_seats.863,59.101,-7.2745,15.5287
right_seats.863,59.101,85.3307,16.7598
left_seats.864,59.101,-8.0594,15.9391
right_seats.864,59.5731,78.2663,13.0666
left_seats.865,59.101,-8.8444,16.3494
right_seats.865,59.5731,79.0513,13.477
left_seats.866,59.101,-9.6293,16.7598
right_seats.866,59.5731,79.8362,13.8873
left_seats.867,59.5731,-2.5649,13.0666
right_seats.867,59.5731,80.6211,14.2977
left_seats.868,59.5731,-3.3498,13.477
right_seats.868,59.5731,81.4061,14.708
left_seats.869,59.5731,-4.1348,13.8873
right_seats.869,59.5731,82.191,15.1184
left_seats.870,59.5731,-4.9197,14.2977
right_seats.870,59.5731,82.9759,15.5287
left_seats.871,59.5731,-5.7046,14.708
right_seats.871,59.5731,83.7609,15.9391
left_seats.872,59.5731,-6.4896,15.1184
right_seats.872,59.5731,84.5458,16.3494
left_seats.873,59.5731,-7.2745,15.5287
right_seats.873,59.5731,85.3307,16.7598
left_seats.874,59.5731,-8.0594,15.9391
right_seats.874,60.0452,78.2663,13.0666
left_seats.875,59.5731,-8.8444,16.3494
right_seats.875,60.0452,79.0513,13.477
left_seats.876,59.5731,-9.6293,16.7598
right_seats.876,60.0452,79.8362,13.8873
left_seats.877,60.0452,-2.5649,13.0666
right_seats.877,60.0452,80.6211,14.2977
left_seats.878,60.0452,-3.3498,13.477
right_seats.878,60.0452,81.4061,14.708
left_seats.879,60.0452,-4.1348,13.8873
right_seats.879,60.0452,82.191,15.1184
left_seats.880,60.0452,-4.9197,14.2977
right_seats.880,60.0452,82.9759,15.5287
left_seats.881,60.0452,-5.7046,14.708
right_seats.881,60.0452,83.7609,15.9391
left_seats.882,60.0452,-6.4896,15.1184
right_seats.882,60.0452,84.5458,16.3494
left_seats.883,60.0452,-7.2745,15.5287
right_seats.883,60.0452,85.3307,16.7598
left_seats.884,60.0452,-8.0594,15.9391
right_seats.884,60.5173,78.2663,13.0666
left_seats.885,60.0452,-8.8444,16.3494
right_seats.885,60.5173,79.0513,13.477
left_seats.886,60.0452,-9.6293,16.7598
right_seats.886,60.5173,79.8362,13.8873
left_seats.887,60.5173,-2.5649,13.0666
right_seats.887,60.5173,80.6211,14.2977
left_seats.888,60.5173,-3.3498,13.477
right_seats.888,60.5173,81.4061,14.708
left_seats.889,60.5173,-4.1348,13.8873
right_seats.889,60.5173,82.191,15.1184
left_seats.890,60.5173,-4.9197,14.2977
right_seats.890,60.5173,82.9759,15.5287
left_seats.891,60.5173,-5.7046,14.708
right_seats.891,60.5173,83.7609,15.9391
left_seats.892,60.5173,-6.4896,15.1184
right_seats.892,60.5173,84.5458,16.3494
left_seats.893,60.5173,-7.2745,15.5287
right_seats.893,60.5173,85.3307,16.7598
left_seats.894,60.5173,-8.0594,15.9391
right_seats.894,60.9894,78.2663,13.0666
left_seats.895,60.5173,-8.8444,16.3494
right_seats.895,60.9894,79.0513,13.477
left_seats.896,60.5173,-9.6293,16.7598
right_seats.896,60.9894,79.8362,13.8873
left_seats.897,60.9894,-2.5649,13.0666
right_seats.897,60.9894,80.6211,14.2977
left_seats.898,60.9894,-3.3498,13.477
right_seats.898,60.9894,81.4061,14.708
left_seats.899,60.9894,-4.1348,13.8873
right_seats.899,60.9894,82.191,15.1184
left_seats.900,60.9894,-4.9197,14.2977
right_seats.900,60.9894,82.9759,15.5287
left_seats.901,60.9894,-5.7046,14.708
right_seats.901,60.9894,83.7609,15.9391
left_seats.902,60.9894,-6.4896,15.1184
right_seats.902,60.9894,84.5458,16.3494
left_seats.903,60.9894,-7.2745,15.5287
right_seats.903,60.9894,85.3307,16.7598
left_seats.904,60.9894,-8.0594,15.9391
right_seats.904,61.4615,78.2663,13.0666
left_seats.905,60.9894,-8.8444,16.3494
right_seats.905,61.4615,79.0513,13.477
left_seats.906,60.9894,-9.6293,16.7598
right_seats.906,61.4615,79.8362,13.8873
left_seats.907,61.4615,-2.5649,13.0666
right_seats.907,61.4615,80.6211,14.2977
left_seats.908,61.4615,-3.3498,13.477
right_seats.908,61.4615,81.4061,14.708
left_seats.909,61.4615,-4.1348,13.8873
right_seats.909,61.4615,82.191,15.1184
left_seats.910,61.4615,-4.9197,14.2977
right_seats.910,61.4615,82.9759,15.5287
left_seats.911,61.4615,-5.7046,14.708
right_seats.911,61.4615,83.7609,15.9391
left_seats.912,61.4615,-6.4896,15.1184
right_seats.912,61.4615,84.5458,16.3494
left_seats.913,61.4615,-7.2745,15.5287
right_seats.913,61.4615,85.3307,16.7598
left_seats.914,61.4615,-8.0594,15.9391
right_seats.914,61.9335,78.2663,13.0666
left_seats.915,61.4615,-8.8444,16.3494
right_seats.915,61.9335,79.0513,13.477
left_seats.916,61.4615,-9.6293,16.7598
right_seats.916,61.9335,79.8362,13.8873
left_seats.917,61.9336,-2.5649,13.0666
right_seats.917,61.9335,80.6211,14.2977
left_seats.918,61.9336,-3.3498,13.477
right_seats.918,61.9335,81.4061,14.708
left_seats.919,61.9336,-4.1348,13.8873
right_seats.919,61.9335,82.191,15.1184
left_seats.920,61.9336,-4.9197,14.2977
right_seats.920,61.9335,82.9759,15.5287
left_seats.921,61.9336,-5.7046,14.708
right_seats.921,61.9335,83.7609,15.9391
left_seats.922,61.9336,-6.4896,15.1184
right_seats.922,61.9335,84.5458,16.3494
left_seats.923,61.9336,-7.2745,15.5287
right_seats.923,61.9335,85.3307,16.7598
left_seats.924,61.9336,-8.0594,15.9391
right_seats.924,62.4056,78.2663,13.0666
left_seats.925,61.9336,-8.8444,16.3494
right_seats.925,62.4056,79.0513,13.477
left_seats.926,61.9336,-9.6293,16.7598
right_seats.926,62.4056,79.8362,13.8873
left_seats.927,62.4057,-2.5649,13.0666
right_seats.927,62.4056,80.6211,14.2977
left_seats.928,62.4057,-3.3498,13.477
right_seats.928,62.4056,81.4061,14.708
left_seats.929,62.4057,-4.1348,13.8873
right_seats.929,62.4056,82.191,15.1184
left_seats.930,62.4057,-4.9197,14.2977
right_seats.930,62.4056,82.9759,15.5287
left_seats.931,62.4057,-5.7046,14.708
right_seats.931,62.4056,83.7609,15.9391
left_seats.932,62.4057,-6.4896,15.1184
right_seats.932,62.4056,84.5458,16.3494
left_seats.933,62.4057,-7.2745,15.5287
right_seats.933,62.4056,85.3307,16.7598
left_seats.934,62.4057,-8.0594,15.9391
right_seats.934,62.8777,78.2663,13.0666
left_seats.935,62.4057,-8.8444,16.3494
right_seats.935,62.8777,79.0513,13.477
left_seats.936,62.4057,-9.6293,16.7598
right_seats.936,62.8777,79.8362,13.8873
left_seats.937,62.8777,-2.5649,13.0666
right_seats.937,62.8777,80.6211,14.2977
left_seats.938,62.8777,-3.3498,13.477
right_seats.938,62.8777,81.4061,14.708
left_seats.939,62.8777,-4.1348,13.8873
right_seats.939,62.8777,82.191,15.1184
left_seats.940,62.8777,-4.9197,14.2977
right_seats.940,62.8777,82.9759,15.5287
left_seats.941,62.8777,-5.7046,14.708
right_seats.941,62.8777,83.7609,15.9391
left_seats.942,62.8777,-6.4896,15.1184
right_seats.942,62.8777,84.5458,16.3494
left_seats.943,62.8777,-7.2745,15.5287
right_seats.943,62.8777,85.3307,16.7598
left_seats.944,62.8777,-8.0594,15.9391
right_seats.944,63.3498,78.2663,13.0666
left_seats.945,62.8777,-8.8444,16.3494
